Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,150.53707885742188,117.30999755859375,99.54300689697266,235.51736450195312,288.5899963378906,152.24212333754144,118.79000091552734,100.63644764356222,238.33208427860902,301.2900085449219,148.73347063401485,116.26000213623047,98.20105654507131,232.18467508386445,285.82000732421875,150.1822704357891,117.08000183105469,98.23087648428292,232.4778626331855,299.8599853515625,86652500,55229200,34298600,31061200,70545400
2022-09-23,148.26039123535156,113.77999877929688,98.15135192871094,232.5266876220703,275.3299865722656,149.28540008508642,116.05000305175781,99.06587304318265,235.66392801449047,284.5,146.41736643191388,112.05999755859375,96.88892646629729,229.8683449899013,272.82000732421875,149.00943963447702,116.0,99.03604551995694,234.10995973648943,283.0899963378906,96029900,65126700,31625400,34176000,63748400
2022-09-26,148.59548950195312,115.1500015258789,97.58474731445312,232.06736755371094,276.010009765625,151.55222131778743,117.33999633789062,99.28455205804735,235.9766936524482,284.0899963378906,147.4817823722665,113.12999725341797,97.21695796239275,231.52983223255546,270.30999755859375,147.50149812854582,113.30000305175781,97.5151649302327,231.67644090899546,271.8299865722656,93339400,62723300,27072700,27694200,58076900
2022-09-27,149.57118225097656,114.41000366210938,96.91874694824219,231.0509490966797,282.94000244140625,152.48849721993565,118.31999969482422,99.40384302383815,236.3187654128993,288.6700134277344,147.78729002305445,113.05000305175781,96.2925054674001,229.18424230732046,277.510009765625,150.5370586818527,117.19999694824219,98.83724142195872,234.540014881578,283.8399963378906,84442700,60094700,30072800,27018700,61925200
2022-09-28,147.67886352539062,118.01000213623047,99.45355224609375,235.60531616210938,287.80999755859375,148.46732818361193,118.69999694824219,100.09967118634215,236.83674850593616,289.0,142.75097820989805,113.80000305175781,96.5310767089488,229.40902300524974,277.57000732421875,145.5105969943164,114.37999725341797,97.06785839437818,231.44187435188914,283.0799865722656,146691400,55763800,32466300,29029700,54664800
2022-09-29,140.42501831054688,114.80000305175781,96.83922576904297,232.11622619628906,268.2099914550781,144.60387054853373,116.06999969482422,98.05195391388744,234.51068533657707,283.6499938964844,138.65097655674526,113.05999755859375,95.38793051528353,229.09627550613527,265.7799987792969,143.99281757061257,115.5999984741211,98.05195391388744,233.47471635519574,282.760009765625,128138200,58969700,31047200,27484200,77620600
2022-09-30,136.20675659179688,113.0,95.07977294921875,227.6204833984375,265.25,141.03609356030535,116.91999816894531,98.31039769731512,235.08729490470347,275.57000732421875,136.0096441732016,112.83999633789062,94.99030555102236,227.45433884538363,262.4700012207031,139.2423359620473,114.08000183105469,96.47142820364247,232.88829919380572,266.1499938964844,124925300,59479600,32941500,35694800,67726600
2022-10-03,140.39549255371094,115.87999725341797,98.05194854736328,235.28280639648438,242.39999389648438,141.0065607459782,116.91000366210938,98.69807503322653,236.13308008615962,255.16000366210938,135.70414971301574,112.44999694824219,95.94458437953722,229.34062868997546,241.00999450683594,136.21665415335428,113.58000183105469,96.18315905930629,230.07362736394273,254.5,114311700,50941900,27982000,28880400,98363500
2022-10-04,143.99282836914062,121.08999633789062,101.0340576171875,243.23828125,249.44000244140625,144.11109281535886,123.0,101.23286225427235,244.6847277702556,257.5,142.17935497441533,119.79000091552734,99.7815671686028,239.42667925234394,242.00999450683594,142.93825359464822,119.88999938964844,99.84121462685688,239.5341863194985,250.52000427246094,87830100,62812600,28850800,34888400,109578500
2022-10-05,144.28848266601562,120.94999694824219,100.82530975341797,243.55101013183594,240.80999755859375,145.25435906019973,121.75,101.3223289264933,244.8997323923168,246.6699981689453,140.94737686981628,117.69000244140625,98.21099163324959,238.56662836174206,233.27000427246094,141.9921012373244,118.58000183105469,99.23484991635907,240.41378432536368,245.00999450683594,79471000,48217500,22176900,20347100,86982700
2022-10-06,143.3324737548828,120.30000305175781,100.81537628173828,241.1956329345703,238.1300048828125,145.41204208560697,121.52999877929688,102.31637644244343,244.66516272217248,244.5800018310547,143.12551098076761,119.5,99.99032256035169,240.50173592478694,235.35000610351562,143.7069978739473,120.7699966430664,100.07978996315707,242.3097902416394,239.44000244140625,68402200,42253800,22324000,20239900,69298400
2022-10-07,138.0695037841797,114.55999755859375,98.09171295166016,228.9301300048828,223.07000732421875,141.03610072606975,118.16999816894531,99.93068253742511,235.84963863538212,234.57000732421875,137.4387349893986,113.87999725341797,97.71398107702072,227.88437816875282,222.02000427246094,140.4841648717613,118.0,99.25473609907833,235.43914629265618,233.94000244140625,85925600,54678000,27502800,37769600,83916800
2022-10-10,138.39474487304688,113.66999816894531,97.27660369873047,224.05323791503906,222.9600067138672,139.84354452092543,116.25,98.50920925798714,229.24286559802218,226.99000549316406,136.5714361256321,112.43000030517578,96.43167252975542,221.59035845242354,218.36000061035156,138.39474487304688,115.0999984741211,98.40980692938624,227.76710045738744,223.92999267578125,74899000,42339700,18225100,29743600,67925000
2022-10-11,136.9755096435547,112.20999908447266,96.60065460205078,220.30030822753906,216.5,139.31133774176766,115.4800033569336,98.65831384179268,223.86756241928063,225.75,136.22647641502994,110.38999938964844,95.73583844068543,219.0297742301736,215.0,137.88223882715224,112.70999908447266,96.84916420870518,222.460202601454,220.9499969482422,77033700,56432200,26507100,30474000,77013200
2022-10-12,136.34469604492188,112.9000015258789,96.97838592529297,220.63255310058594,217.24000549316406,138.33556546684548,113.83000183105469,98.16129407312707,222.6947228534349,219.3000030517578,136.1672994328115,111.4000015258789,96.1632747234346,218.88313653911354,211.50999450683594,137.1233101679639,112.48999786376953,96.71994139625073,220.29048116162937,215.3300018310547,70433700,45728700,21876400,21903900,66860700
2022-10-13,140.9276885986328,112.52999877929688,98.46943664550781,228.9301300048828,221.72000122070312,141.51902589270472,113.44000244140625,99.1851454718156,230.74796714436056,222.99000549316406,132.43200294708785,105.3499984741211,93.81733685841787,214.16265082548793,206.22000122070312,133.04307103462438,107.87999725341797,94.58275063585123,214.86633068031122,208.3000030517578,113224000,86868100,34574500,42551800,91483000
2022-10-14,136.3841552734375,106.9000015258789,95.98435974121094,223.37889099121094,204.99000549316406,142.43559768266257,114.95999908447266,100.08974379700777,231.86213638380053,226.25999450683594,136.19689323010235,106.5999984741211,95.79549757420403,223.16387686265688,204.16000366210938,142.22861988773633,114.0999984741211,99.39391226325483,230.20066086081096,224.00999450683594,88598000,67737300,25410700,30198600,94124500
2022-10-17,140.35604858398438,113.79000091552734,99.37403106689453,232.1455535888672,219.35000610351562,140.83897177317823,114.19000244140625,100.3283071265093,233.543145410167,221.86000061035156,138.24691403880277,110.08999633789062,98.2408277721075,229.80973186429202,209.4499969482422,139.035378783641,110.11000061035156,98.27064771398422,230.4743250492662,210.0399932861328,85250900,62782000,28419200,28142300,79428800
2022-10-18,141.6767120361328,116.36000061035156,100.16925048828125,233.0935516357422,220.19000244140625,144.58416155365336,119.5199966430664,102.85315883269428,238.40045426951124,229.82000732421875,138.58200045824861,114.79000091552734,99.37402428483074,230.03449941447604,217.25,143.39162165141138,119.05999755859375,102.51518181869643,237.7261080934971,229.5,99136600,65607400,24060700,26329600,75891900
2022-10-19,141.78514099121094,115.06999969482422,99.03604888916016,231.11936950683594,222.0399932861328,142.8594165632396,116.58999633789062,100.41776173974847,234.1784221461231,222.92999267578125,139.4591781255194,113.22000122070312,98.33028249370157,228.97901094534726,217.77999877929688,139.6464402055219,114.70999908447266,99.41378835708981,231.6666728094657,219.8000030517578,61758300,47198100,23811100,19985700,66571500
2022-10-20,141.32191467285156,115.25,99.37403106689453,230.7968292236328,207.27999877929688,143.78585768272674,118.23999786376953,101.71002004881827,235.83986337471225,215.5500030517578,140.59258212799125,113.51000213623047,98.79748691090478,229.54584608873026,202.0,140.95725591977873,113.83000183105469,99.40385100877126,230.42545339204614,208.27999877929688,64522000,48795100,25323200,21811000,117798100
2022-10-21,145.1459503173828,119.31999969482422,100.527099609375,236.63148498535156,214.44000244140625,145.71758686598037,119.58999633789062,100.70602682285825,237.4915414301466,214.66000366210938,140.59257368233722,114.5,97.13743264449516,229.18422413732256,203.8000030517578,140.80940185727815,114.79000091552734,97.26665490493433,229.41878905305603,206.4199981689453,86548600,55660500,32458700,26299700,75713800
2022-10-24,147.2944793701172,119.81999969482422,101.9088134765625,241.64523315429688,211.25,148.06322822559991,120.38999938964844,102.13744564558543,242.22185520740007,213.5,143.89424173414176,116.56999969482422,99.38396261327742,235.8301132358931,198.58999633789062,145.06708076816867,119.9800033569336,101.19311219872841,238.2343405714641,205.82000732421875,75981900,49531500,27176400,24911200,100446800
2022-10-25,150.142822265625,120.5999984741211,103.85713195800781,244.97792053222656,222.4199981689453,150.2906678641537,121.31999969482422,104.19510136263077,245.349296366253,224.35000610351562,147.20580651383366,118.94999694824219,102.10762230797071,240.25740753672832,210.0,147.92527363612152,119.6500015258789,102.28654951745078,241.654984441584,210.10000610351562,74732300,50934600,40611400,34775500,96507900
2022-10-26,147.19593811035156,115.66000366210938,94.36407470703125,226.0763397216797,224.63999938964844,149.79786091510002,119.3499984741211,97.72392209253373,232.89810971731717,230.60000610351562,145.90481954516318,114.76000213623047,94.1255075915412,224.84489243304628,218.1999969482422,148.78271775892205,116.0,95.85513245068987,225.92973104246838,219.39999389648438,88194300,68802300,88114100,82543200,85012500
2022-10-27,142.71156311035156,110.95999908447266,91.67021942138672,221.60995483398438,225.08999633789062,146.90026566861184,114.12000274658203,94.86108166949953,228.39263896888087,233.80999755859375,142.05122827640076,109.7699966430664,91.25272512737067,220.66194192677852,222.85000610351562,145.9344043483702,113.91999816894531,93.95650311522053,225.80270111128533,229.77000427246094,109180200,129605400,60710900,40424600,61638800
2022-10-28,153.49380493164062,103.41000366210938,95.71595764160156,230.52317810058594,228.52000427246094,155.22841546191245,103.95999908447266,95.97440974692447,231.23664083896048,228.86000061035156,145.68803498734457,97.66000366210938,91.58075429207953,220.92579044336952,216.35000610351562,146.06254411260886,97.91000366210938,91.719919060197,221.11148581601782,225.39999389648438,164762400,223133400,43697300,40647700,69152400
2022-10-31,151.12840270996094,102.44000244140625,93.94657135009766,226.8679962158203,227.5399932861328,152.01543120421692,104.87000274658203,95.45750638186193,229.59474490391034,229.85000610351562,149.7288849047636,100.73999786376953,93.41973221128453,225.91020048040906,221.94000244140625,150.9510060343384,103.55999755859375,94.85114235087407,228.46103663315654,226.19000244140625,97943200,99251400,31675000,28357300,61554300
2022-11-01,148.47718811035156,96.79000091552734,89.93064880371094,222.99769592285156,227.82000732421875,153.20796132588728,104.58000183105469,95.45749948398883,230.39610151941017,237.39999389648438,146.97912170575748,96.05999755859375,89.83124648763102,222.1767411547556,227.27999877929688,152.84330260142488,103.98999786376953,94.88095543325048,229.28194435902475,234.0500030517578,80379300,153370000,47161400,30592300,62688800
2022-11-02,142.93824768066406,92.12000274658203,86.45152282714844,215.1106719970703,214.97999572753906,149.97526767506156,97.73999786376953,90.6364236762348,226.0567819611401,227.8699951171875,142.9086815703328,92.01000213623047,86.36205542548035,215.05201957945258,214.82000732421875,146.80170816398885,97.31999969482422,90.39785657830541,224.2584955561427,226.0399932861328,93604600,135761800,57038300,38407000,63070300
2022-11-03,136.87696838378906,89.30000305175781,82.93262481689453,209.3932647705078,215.30999755859375,140.7404292605941,93.5,86.00419986230375,215.4136301278351,221.1999969482422,136.74883853349507,89.0199966430664,82.84315741639604,209.1293811013709,210.13999938964844,140.01109670781145,92.47000122070312,85.80539521394677,215.100876903244,211.36000061035156,97918500,136683300,61288000,36633900,56538800
2022-11-04,136.6103973388672,90.9800033569336,86.06385040283203,216.37142944335938,207.47000122070312,140.84553006556408,92.44000244140625,86.12349028269047,216.5668927691409,223.8000030517578,132.66154945569053,88.04000091552734,83.21095733499016,208.5918638089294,203.0800018310547,140.27294531486436,91.48999786376953,84.89088473417668,212.61847990192896,222.60000610351562,140814800,129101300,51124900,36789100,98622200
2022-11-07,137.14349365234375,90.52999877929688,87.96245574951172,222.7045135498047,197.0800018310547,137.37054820183675,92.0999984741211,88.37001513312653,223.23228088594615,208.89999389648438,133.93505454893932,89.04000091552734,86.33223338287472,216.2639028499617,196.66000366210938,135.35664228494105,91.94999694824219,86.75967019753632,216.95781474366044,208.64999389648438,83374600,77495700,34078900,33498000,93916500
2022-11-08,137.71612548828125,89.9800033569336,88.3700180053711,223.68185424804688,191.3000030517578,139.62143813006875,91.72000122070312,89.78155075681613,226.39883460819428,195.1999969482422,135.7318340493266,88.2300033569336,87.06782250410382,220.72054101441213,186.75,138.6144923594343,90.79000091552734,88.3700180053711,223.5157096836229,194.02000427246094,89908500,88703400,30429000,28192500,128803400
2022-11-09,133.14529418945312,86.13999938964844,86.79943084716797,219.42068481445312,177.58999633789062,136.77824263467366,89.4800033569336,88.90679493833689,223.44730064563345,195.88999938964844,132.8688760001459,85.87000274658203,86.75966840198619,219.2447723065567,177.1199951171875,136.72887901579847,89.47000122070312,87.92269148388733,222.21585343877905,190.77999877929688,74917800,90796200,31769100,27852900,127062700
2022-11-10,144.99183654785156,96.62999725341797,93.37997436523438,237.4720001220703,190.72000122070312,144.99183654785156,98.69000244140625,93.82728863390814,237.81407210708258,191.0,137.7160881791185,91.6500015258789,91.06386295795029,229.67289904500376,180.02999877929688,139.43384265889435,92.94000244140625,91.70004695886526,230.09314442549228,189.89999389648438,118854000,173414900,51620100,46268000,132703000
2022-11-11,147.78562927246094,100.79000091552734,95.83524322509766,241.50836181640625,195.97000122070312,148.0916625737545,101.19000244140625,96.35213984237357,242.36841821684956,196.52000427246094,142.52378765132767,96.66000366210938,93.36008221477822,236.4457774313789,182.58999633789062,143.95525706239889,97.87999725341797,94.12549600932888,237.48176123777364,186.0,93979700,111590500,33090500,34620200,114403600
2022-11-14,146.38380432128906,98.48999786376953,95.12947082519531,236.07443237304688,190.9499969482422,148.35822845841318,100.12000274658203,96.21297661319738,238.38093536393862,195.72999572753906,145.544668037547,97.29000091552734,93.94657029895365,233.7874801882267,186.33999633789062,147.0649830587826,98.7699966430664,94.52310680099191,236.50446062924806,192.77000427246094,73374100,99533100,30179500,31123300,92226600
2022-11-15,148.1212615966797,98.94000244140625,97.85314178466797,236.4849090576172,194.4199981689453,151.62586673016332,103.79000091552734,99.54300401835555,241.40088540956577,200.82000732421875,146.66019225430296,97.33999633789062,96.13345202872004,234.58888352299294,192.05999755859375,150.27339129548295,103.20999908447266,97.6742145706613,240.09126475202578,195.8800048828125,89868300,111336300,41640800,31390100,91293800
2022-11-16,146.8872528076172,97.12000274658203,98.26069641113281,236.9161376953125,186.9199981689453,147.95344347331434,98.48999786376953,99.04598767388859,238.94492249208088,192.57000732421875,145.40643494920303,95.54000091552734,97.05791083164448,235.63222768224927,185.66000366210938,147.22291630390464,96.8499984741211,97.31636294463138,237.95502625687746,191.50999450683594,64218300,87958800,29105200,24093300,66567600
2022-11-17,148.79263305664062,94.8499984741211,97.77362060546875,236.86712646484375,183.1699981689453,149.5429089514445,96.97000122070312,98.6881341411541,238.40586833296084,186.16000366210938,144.28106579714384,94.02999877929688,96.21298057334282,232.89779098068917,180.89999389648438,144.55748402489598,95.37000274658203,96.39190779414312,233.04479786716809,183.9600067138672,80389400,82617900,26052600,23123500,64336000
2022-11-18,149.35531616210938,94.13999938964844,96.84915924072266,236.41629028320312,180.19000244140625,150.74728887735557,95.98999786376953,98.31039686632052,238.8861106072978,185.19000244140625,148.0522039867333,92.4800033569336,95.79548098940924,234.26990005731673,176.5500030517578,150.36227675012384,95.94999694824219,98.18116702378596,238.66068011299015,185.0500030517578,74829600,72428200,28342300,27613500,76048900
2022-11-21,146.11724853515625,92.45999908447266,95.03007507324219,237.22975158691406,167.8699951171875,148.44706955079,95.0199966430664,97.81338578935984,239.7975713884962,176.77000427246094,145.83096367172806,90.58999633789062,94.79150796680432,236.38687726926875,167.5399932861328,148.23976345815655,93.97000122070312,96.71000249420625,236.62208827098848,175.85000610351562,58724100,84330300,21647400,26394700,92882700
2022-11-22,148.25950622558594,93.19999694824219,96.47142791748047,240.1504364013672,169.91000366210938,148.49644255294848,93.3499984741211,96.64041262212561,240.42485924499852,170.9199981689453,145.05106689456673,90.87000274658203,93.48931277423732,235.9164732746815,166.19000244140625,146.23573346771818,92.62000274658203,95.37797963116253,238.73911037416417,168.6300048828125,51804100,62192000,23438500,19665700,78452300
2022-11-23,149.13815307617188,94.12999725341797,97.8730239868164,242.64964294433594,183.1999969482422,149.8884289191742,94.58000183105469,98.17123855266888,243.33570000991833,183.6199951171875,147.4302651381728,92.83000183105469,96.51118859249358,239.4055613553574,172.5,147.53885908183943,93.23999786376953,96.51118859249358,240.22882983405626,173.57000732421875,58301400,59414700,18868100,19508500,109536700
2022-11-25,146.21597290039062,93.41000366210938,96.87899017333984,242.56143188476562,182.86000061035156,146.97613037369675,94.43000030517578,98.05195589305609,243.74732728820723,185.1999969482422,145.23862757756845,93.06999969482422,96.8193502908852,241.81655713061522,180.6300048828125,146.41341229167975,93.79000091552734,97.65433898089753,242.38500867012718,185.05999755859375,35195900,35088600,9701400,9200800,50672700
2022-11-28,142.37571716308594,93.94999694824219,95.4773941040039,236.94552612304688,182.9199981689453,144.76476841756258,96.4000015258789,96.9982716863904,241.7381448542194,188.5,141.54646269068775,93.43000030517578,95.04001476855265,236.00465217547287,179.0,143.28395040385445,93.93000030517578,96.46149002485787,241.17950375189517,179.9600067138672,69246000,74943100,26237500,24778200,92905200
2022-11-29,139.36473083496094,92.41999816894531,94.62252807617188,235.5440216064453,180.8300018310547,142.95818228893546,94.41000366210938,95.5469841926796,237.95502429454882,186.3800048828125,138.55522474324414,91.44000244140625,93.54896466656703,233.46624450045002,178.75,142.4448277773216,94.04000091552734,95.1593097809743,236.59270563364998,184.99000549316406,83763800,65567300,20061700,17956300,83357100
2022-11-30,146.13699340820312,96.54000091552734,100.387939453125,250.05908203125,194.6999969482422,146.81817210889182,96.54000091552734,100.43764440845241,250.2453007197951,194.75999450683594,138.75265175216816,91.52999877929688,93.85710723684194,235.08337270566386,180.6300048828125,139.59177292691083,92.47000122070312,94.25472412772709,235.77924018050268,182.42999267578125,111380900,102805800,43647500,47594200,109186400
2022-12-01,146.41342163085938,95.5,100.387939453125,249.61805725097656,194.6999969482422,147.22294276953917,97.2300033569336,101.64043000504421,251.0195727804044,198.9199981689453,144.73516410236186,94.91999816894531,99.65235313452989,245.92312956124096,191.8000030517578,146.3147094607483,96.98999786376953,100.41775939275689,248.81437970870576,197.0800018310547,71250400,68488000,28687100,26041500,80046200
2022-12-02,145.91981506347656,94.12999725341797,99.84122467041016,249.94146728515625,194.86000061035156,146.10738776877085,95.36000061035156,100.16925159620702,250.96074986514174,196.25,143.7874333564375,93.77999877929688,98.31040454234913,244.71760854479217,191.11000061035156,144.09348175456344,94.4800033569336,98.45951182711764,244.8450244753859,191.77999877929688,65447400,72496400,21480700,21528500,73645900
2022-12-05,144.7549285888672,91.01000213623047,98.8869400024414,245.2174530029297,182.4499969482422,148.99006226616046,94.05999755859375,100.77560683101525,248.76537360672083,191.27000427246094,143.90592550087496,90.81999969482422,98.4097982497642,243.12007008463186,180.5500030517578,145.88034988563246,93.05000305175781,98.80741511301005,246.99140582736436,189.44000244140625,68826400,71535500,24405100,23435300,93122700
2022-12-06,141.0824737548828,88.25,96.40184783935547,240.23861694335938,179.82000732421875,145.41633393123826,91.04000091552734,99.18515082259113,246.84440035606815,183.64999389648438,140.1051284296616,87.9000015258789,95.8451811755794,238.925305612841,175.3300018310547,145.18927938388143,90.5,98.70801663525297,245.82511774482512,181.22000122070312,64727200,75503600,24910700,22463700,92150800
2022-12-07,139.13766479492188,88.45999908447266,94.3740005493164,239.5035400390625,174.0399932861328,141.536582777895,89.88999938964844,96.30242973349995,241.25790183378027,179.3800048828125,138.20968308402922,87.4800033569336,94.15531090544052,237.38656627233448,172.22000122070312,140.37167982245785,88.33999633789062,95.83523809347754,239.95438604558672,175.02999877929688,69721100,68086900,31045400,20481500,84213300
2022-12-08,140.82579040527344,90.3499984741211,93.15133666992188,242.4732208251953,173.44000244140625,141.6846751168045,90.86000061035156,95.0101911904893,243.78654716232523,175.1999969482422,139.2956238058851,87.87999725341797,92.89288456487947,238.21965204435614,169.05999755859375,140.53950554386986,89.23999786376953,94.81137896202935,239.9642035711505,172.1999969482422,62128300,73305900,32213300,22611800,97624500
2022-12-09,140.34207153320312,89.08999633789062,92.27659606933594,240.5326690673828,179.0500030517578,143.70846830830249,90.30000305175781,93.69807143222438,243.36511659399685,182.5,139.0981746838461,88.62999725341797,92.19707116894354,239.2977662721719,173.36000061035156,140.51976247530513,88.9000015258789,93.21098710525489,239.82700605442705,173.83999633789062,76097000,67398500,28225400,20609700,104872300
2022-12-12,142.6422882080078,90.55000305175781,92.75371551513672,247.48143005371094,167.82000732421875,142.65215490653637,90.58000183105469,93.00222510130644,247.51083142776253,177.3699951171875,139.2561427186447,87.87000274658203,91.06385336274687,242.24777610364137,167.52000427246094,140.87517003337655,89.20999908447266,92.15729402511153,242.52219889806983,176.10000610351562,70462700,61999800,29420000,30665100,109794500
2022-12-13,143.6097412109375,92.48999786376953,95.05989074707031,251.8036346435547,160.9499969482422,148.05219553159674,96.25,98.93664207626901,258.6642346372592,175.0500030517578,142.39547458111565,90.5199966430664,94.46346921578849,248.03029866504872,156.91000366210938,147.5882046530128,95.2300033569336,97.17719742140095,256.4786327288644,174.8699951171875,93886200,100212000,40593700,42196900,175862700
2022-12-14,141.37863159179688,91.58000183105469,94.50324249267578,252.09767150878906,156.8000030517578,144.78450984521314,93.45999908447266,96.29251487548706,257.36072748667533,161.6199951171875,139.35484405860026,89.87000274658203,93.04200464403193,249.2456182321453,155.30999755859375,143.49126458622354,92.5,94.63246477102412,252.00946737567781,159.25,82291200,70298000,28733600,35410900,140682300
2022-12-15,134.7544403076172,88.44999694824219,90.3183364868164,244.05116271972656,157.6699981689453,139.98666700994897,89.97000122070312,93.08176223516345,249.1378104779901,160.92999267578125,134.29044945457875,87.47000122070312,89.47340529945954,242.41442120789245,153.27999877929688,139.3054883080985,89.88999938964844,92.57480048918465,248.66737347549784,153.44000244140625,98931900,84802900,40107000,35560400,122334500
2022-12-16,132.78988647460938,87.86000061035156,89.72190856933594,239.81715393066406,150.22999572753906,135.8897316869335,89.3499984741211,90.78552935945446,244.86458891653328,160.99000549316406,132.01986228619933,86.7300033569336,88.98631468913348,238.66064511681492,150.0399932861328,134.94201656134896,88.2699966430664,90.21892777189433,243.60028504067665,159.63999938964844,160156900,146144100,58011800,86102000,139032200
2022-12-19,130.67726135253906,84.91999816894531,87.91275024414062,235.66160583496094,149.8699951171875,133.47107341378072,87.62999725341797,90.02010659998854,240.3268233828686,155.25,129.64070069453433,84.51000213623047,87.68411809674993,233.95626627174926,145.82000732421875,133.38222793972224,87.51000213623047,89.72189965841726,239.98378740260912,154.0,79592600,83531500,29493000,29696400,139390600
2022-12-20,130.60816955566406,85.19000244140625,88.48930358886719,236.9847412109375,137.8000030517578,131.54601807895426,86.61000061035156,88.64835338852622,238.07263700939967,148.47000122070312,128.22898467531743,84.33000183105469,86.91872852874955,233.67204653626635,137.66000366210938,129.70980289008992,85.33000183105469,87.58473250102004,234.63252639957287,146.0500030517578,77432800,74348300,23453800,25150800,159563300
2022-12-21,133.71788024902344,86.7699966430664,89.04596710205078,239.5623321533203,137.57000732421875,135.06048935091275,87.2300033569336,89.68215110998871,240.72863648860525,141.25999450683594,131.05241050570748,85.20999908447266,87.79347651846167,235.3283698529127,135.88999938964844,131.27946507821224,86.18000030517578,88.5489478718548,236.8769069997269,139.33999633789062,85928000,59267200,24745600,23690600,145417400
2022-12-22,130.53904724121094,83.79000091552734,87.23680877685547,233.44664001464844,125.3499984741211,132.8392531621343,85.68000030517578,88.01215748582743,237.1709690603081,136.6300048828125,128.63373518479884,82.25,85.80539110865442,229.21266216360232,122.26000213623047,132.63194706396897,85.5199966430664,87.63442563845696,236.4554956559447,136.0,77852100,81431300,27658300,28651700,210090300
2022-12-23,130.1737823486328,85.25,88.69805145263672,233.9758758544922,123.1500015258789,130.72661868998517,85.77999877929688,89.01614344331847,234.11308726654062,128.6199951171875,127.9821703785141,82.93000030517578,86.55092482760142,229.28127151269362,121.0199966430664,129.24580060550824,83.25,86.59068727442555,231.40805587690517,126.37000274658203,63814900,57433700,23003000,21207000,166989700
2022-12-27,128.3671875,83.04000091552734,86.8690185546875,232.2411346435547,109.0999984741211,129.72954501138923,85.3499984741211,88.40978116829751,234.17188988521556,119.66999816894531,127.07394206581392,83.0,86.4912866781748,231.13363291878463,108.76000213623047,129.6999298536339,84.97000122070312,88.27061639358696,233.94647434160723,117.5,69007800,57284000,20097300,16688600,208643400
2022-12-28,124.42821502685547,81.81999969482422,85.50718688964844,229.85948181152344,112.70999908447266,129.35440133807893,83.4800033569336,87.51514887039478,234.9461286285254,116.2699966430664,124.2603907760934,81.69000244140625,85.4276695748568,229.5066503862135,108.23999786376953,128.01179226832107,82.80000305175781,86.4614705062658,232.1724844985732,110.3499984741211,85438400,58228600,19523200,17457100,221070500
2022-12-29,127.95256805419922,84.18000030517578,87.92269897460938,236.21046447753906,121.81999969482422,128.81143780896,84.55000305175781,88.32031587639192,237.102346111506,123.56999969482422,126.09661191364768,82.55000305175781,86.09367184388593,230.95720418697826,117.5,126.3532816511138,82.87000274658203,86.10361435200618,230.95720418697826,120.38999938964844,75703700,54995900,23333500,19770700,221923300
2022-12-30,128.26846313476562,84.0,87.70401000976562,235.04415893554688,123.18000030517578,128.28821159493137,84.05000305175781,87.77359239333086,235.18137033487318,124.4800033569336,125.80044037402875,82.47000122070312,86.05390265106011,231.94708454512866,119.75,126.76791156272077,83.12000274658203,86.46146202902148,233.4662203658336,119.94999694824219,77034200,62401200,23986300,21938500,157777300
2023-01-03,123.47062683105469,85.81999969482422,88.58870697021484,234.8089599609375,108.0999984741211,129.22606810599524,86.95999908447266,90.50720142957682,240.8560876090647,118.80000305175781,122.58213436427353,84.20999908447266,87.99227784940533,232.67236512033801,104.63999938964844,128.61400137585915,85.45999908447266,89.05589865844571,238.23926029311136,118.47000122070312,112117500,76706000,28131200,25740000,231402800
2023-01-04,124.74413299560547,85.13999938964844,87.55490112304688,224.5376434326172,113.63999938964844,127.0147240465149,86.9800033569336,90.10957942105821,228.232555812996,114.58999633789062,123.4805025968435,83.36000061035156,86.7497248892918,221.46017488373835,107.5199966430664,125.26735425148367,86.55000305175781,89.81136487760658,227.65430882995585,109.11000061035156,89113600,68885100,34854800,50623400,180389000
2023-01-05,123.42124938964844,83.12000274658203,85.68611145019531,217.8828582763672,110.33999633789062,126.13608257581905,85.41999816894531,87.04794685839362,223.01851293325473,111.75,123.16457967496471,83.06999969482422,85.38790446521591,217.34380812885354,107.16000366210938,125.50426745503849,85.33000183105469,86.94854453006714,222.67547694258565,110.51000213623047,80962700,67930800,27194400,39585600,157986300
2023-01-06,127.96244812011719,86.08000183105469,86.81930541992188,220.45069885253906,113.05999755859375,128.6238785256401,86.4000015258789,87.16722490783211,221.26417188709627,114.38999938964844,123.29293835546717,81.43000030517578,84.35409457108759,214.9818330743018,101.80999755859375,124.39861879639236,83.02999877929688,86.27258888046856,218.55914037652232,103.0,87754700,83303400,41381500,43613600,220911100
